Ensembl,Genes,biotype,lr_proba_positive,rf_proba_positive,svm_proba_positive,min_proba,mean_proba
ENSG00000224243,SOX1-OT,lncRNA,0.9987880017452504,0.8773255263682663,0.9999999981775878,0.8773255263682663,0.9587045087637014
ENSG00000249981,AC145141.1,lncRNA,0.9987868288947401,0.7244079637792872,0.9999999977286984,0.7244079637792872,0.9077315968009086
ENSG00000196166,C8orf86,lncRNA,0.9987854275338435,0.7226278797143382,0.9999999987413515,0.7226278797143382,0.9071377686631777
ENSG00000248362,AC011352.1,lncRNA,0.998784377251394,0.8419216605753671,0.9999999998296044,0.8419216605753671,0.9469020125521218
ENSG00000285905,BMP8B-AS1,lncRNA,0.998784306416806,0.8312419926740904,0.999999999350178,0.8312419926740904,0.9433420994803582
ENSG00000189316,AC073349.1,lncRNA,0.9987833226761742,0.8006469876158284,0.9999999983073897,0.8006469876158284,0.9331434361997974
ENSG00000231107,LINC01508,lncRNA,0.9987833138366935,0.8442580565229544,0.9999999998734597,0.8442580565229544,0.9476804567443692
ENSG00000262905,AC015853.1,lncRNA,0.9987780390525975,0.8220486905805952,0.9999999997348863,0.8220486905805952,0.9402755764560263
ENSG00000286598,AC100756.3,lncRNA,0.9987774850572726,0.8048703472429725,0.9999999995686147,0.8048703472429725,0.9345492772896199
ENSG00000249942,AC239584.1,lncRNA,0.9987724120293324,0.8822849051182133,0.9999999970427829,0.8822849051182133,0.9603524380634428
ENSG00000287068,AP004606.1,lncRNA,0.9987723549947459,0.85272513622797,0.999999999146865,0.85272513622797,0.9504991634565271
ENSG00000286072,AC002072.1,lncRNA,0.9987659904717714,0.8237385220077634,0.9999999991430981,0.8237385220077634,0.9408348372075442
ENSG00000268288,AL589765.5,lncRNA,0.9987651906894414,0.7497379108197634,0.9999999997260494,0.7497379108197634,0.9161677004117514
ENSG00000228063,LYPLAL1-DT,lncRNA,0.9987600841670793,0.781213144119814,0.9999999985788123,0.781213144119814,0.9266577422885686
ENSG00000263345,AC006435.2,lncRNA,0.9987586365827404,0.7996520423265575,0.9999999974914254,0.7996520423265575,0.9328035588002411
ENSG00000278607,AC015819.2,lncRNA,0.9987583558832511,0.8197537364593945,0.999999998631577,0.8197537364593945,0.9395040303247408
ENSG00000228707,AL691426.1,lncRNA,0.9987572490419624,0.747745437702888,0.9999999977241535,0.747745437702888,0.9155008948230012
ENSG00000286460,AC006538.4,lncRNA,0.9987551751383894,0.7873216599785505,0.9999999982022104,0.7873216599785505,0.9286922777730502
ENSG00000257435,AC087311.1,lncRNA,0.9987525423401552,0.8086658137964196,0.9999999989136201,0.8086658137964196,0.9358061183500649
ENSG00000287818,AL512283.3,lncRNA,0.9987485850341183,0.7967644233766445,0.9999999976677244,0.7967644233766445,0.931837668692829
ENSG00000273014,AC018645.3,lncRNA,0.9987477763241803,0.8322370614255572,0.9999999991811996,0.8322370614255572,0.9436616123103123
ENSG00000271868,AC114810.1,lncRNA,0.998745676420934,0.7879694138104572,0.9999999983085124,0.7879694138104572,0.9289050295133011
ENSG00000230864,AC099567.1,lncRNA,0.9987421429526784,0.7837448903018912,0.9999999994527343,0.7837448903018912,0.9274956775691012
ENSG00000224387,AL139246.1,lncRNA,0.9987408001637629,0.7739466694972088,0.9999999950626715,0.7739466694972088,0.924229154907881
ENSG00000257004,AC008115.2,lncRNA,0.9987404824975541,0.7632024621938341,0.9999999983731044,0.7632024621938341,0.9206476476881642
ENSG00000279998,FP475955.3,lncRNA,0.9987382912352994,0.8679698876028145,0.9999999974238728,0.8679698876028145,0.9555693920873289
ENSG00000255723,AC108516.2,lncRNA,0.9987375543554075,0.8222992731820004,0.9999999993932844,0.8222992731820004,0.9403456089768975
ENSG00000261369,AC007533.1,lncRNA,0.9987374734725318,0.8255599467179202,0.9999999970006186,0.8255599467179202,0.9414324723970235
ENSG00000271715,AC012640.3,lncRNA,0.9987361279980429,0.8554347139895575,0.9999999967542843,0.8554347139895575,0.9513902795806283
ENSG00000286554,AC021451.3,lncRNA,0.9987356403086007,0.8440577615767982,0.9999999991589698,0.8440577615767982,0.9475978003481229
ENSG00000269583,L34079.3,lncRNA,0.9987292323730836,0.8113419285558424,0.9999999975260699,0.8113419285558424,0.9366903861516653
ENSG00000254972,AP003498.1,lncRNA,0.9987276787734053,0.7907080600725747,0.9999999937630473,0.7907080600725747,0.9298119108696757
ENSG00000244041,LINC01011,lncRNA,0.9987249325211986,0.8543241349105775,0.9999999990530294,0.8543241349105775,0.9510163554949352
ENSG00000261736,AC002551.1,lncRNA,0.9987209094568671,0.8651784597070656,0.9999999999164089,0.8651784597070656,0.9546331230267805
ENSG00000286758,AL445438.1,lncRNA,0.9987193258278789,0.8594795654627391,0.9999999988293539,0.8594795654627391,0.9527329633733239
ENSG00000255839,AC117503.1,lncRNA,0.9987163533566777,0.8439594241027666,0.9999999991124274,0.8439594241027666,0.9475585921906239
ENSG00000229275,BX284656.1,lncRNA,0.9987161239262112,0.7626872236371791,0.999999997191025,0.7626872236371791,0.9204677815848051
ENSG00000275056,AC020663.3,lncRNA,0.9987159317916724,0.7647285966902464,0.9999999980899251,0.7647285966902464,0.921148175523948
ENSG00000287893,AC083864.5,lncRNA,0.9987145595895668,0.8346144982322243,0.9999999984738216,0.8346144982322243,0.9444430187652042
ENSG00000224152,AC009506.1,lncRNA,0.9987080472461972,0.8775929129657629,0.9999999986885693,0.8775929129657629,0.9587669863001764
ENSG00000224660,SH3BP5-AS1,lncRNA,0.998703406717867,0.7953406839920554,0.9999999980176376,0.7953406839920554,0.9313480295758533
ENSG00000270171,AL359881.3,lncRNA,0.9987024837571518,0.8113081729455016,0.9999999989329236,0.8113081729455016,0.9366702185451924
ENSG00000281460,AL049541.2,lncRNA,0.9987009359529164,0.7477707726247967,0.9999999981472035,0.7477707726247967,0.9154905689083055
ENSG00000273062,AL449106.1,lncRNA,0.9987005119011648,0.6676401701477455,0.999999998802012,0.6676401701477455,0.8887802269503075
ENSG00000273747,AC022558.3,lncRNA,0.9986977084109403,0.8619683064992621,0.9999999990617918,0.8619683064992621,0.9535553379906648
ENSG00000227206,AL645937.2,lncRNA,0.9986972039643325,0.883339393386384,0.999999995004498,0.883339393386384,0.9606788641184049
ENSG00000250541,AC092436.3,lncRNA,0.9986963315362221,0.797818920545111,0.9999999997702085,0.797818920545111,0.9321717506171806
ENSG00000233078,AL355994.3,lncRNA,0.9986913550347305,0.7626584266787813,0.9999999987527731,0.7626584266787813,0.920449926822095
ENSG00000284604,AC073869.5,lncRNA,0.9986896925794101,0.7383233463889881,0.9999999929873139,0.7383233463889881,0.9123376773185706
ENSG00000261790,AC005606.2,lncRNA,0.998688104731571,0.7975701188038788,0.9999999993496475,0.7975701188038788,0.9320860742950324
ENSG00000251562,MALAT1,lncRNA,0.9986875573738495,0.7727330668300275,0.9999999995726213,0.7727330668300275,0.9238068745921661
ENSG00000261103,AC009063.3,lncRNA,0.9986866868986505,0.8255701351029199,0.999999998458038,0.8255701351029199,0.9414189401532028
ENSG00000261553,AL137782.1,lncRNA,0.9986816402278251,0.8019481445377918,0.9999999985145551,0.8019481445377918,0.9335432610933907
ENSG00000250579,CTD-2297D10.2,lncRNA,0.9986794193633216,0.8281384314920788,0.9999999998115576,0.8281384314920788,0.9422726168889861
ENSG00000233052,AL513304.1,lncRNA,0.9986763227278111,0.7993447904402422,0.999999999605432,0.7993447904402422,0.9326737042578285
ENSG00000237941,KCNQ1DN,lncRNA,0.9986743523210087,0.8019298013446958,0.9999999995131005,0.8019298013446958,0.9335347177262684
ENSG00000225611,LINC02158,lncRNA,0.9986711577547511,0.8375952389116478,0.9999999989156004,0.8375952389116478,0.9454221318606665
ENSG00000240143,AL023653.1,lncRNA,0.998666689248168,0.7771518622585558,0.999999996482752,0.7771518622585558,0.9252728493298253
ENSG00000259702,AC024337.1,lncRNA,0.9986656323766254,0.8012122232547166,0.9999999994383068,0.8012122232547166,0.9332926183565496
ENSG00000286583,AC105101.2,lncRNA,0.9986565082093745,0.8020730966619624,0.9999999993248448,0.8020730966619624,0.9335765347320605
ENSG00000237877,LINC01473,lncRNA,0.998654513728399,0.85146276667985,0.999999999611804,0.85146276667985,0.9500390933400177
ENSG00000284650,AL031430.1,lncRNA,0.9986537476895879,0.8632273691013617,0.999999998411211,0.8632273691013617,0.9539603717340536
ENSG00000230563,AL121757.1,lncRNA,0.9986534442733448,0.8279998507428734,0.9999999993318973,0.8279998507428734,0.9422177647827051
ENSG00000225963,AC009950.1,lncRNA,0.9986530559066507,0.8611948715109573,0.9999999981754258,0.8611948715109573,0.9532826418643445
ENSG00000250192,AC105390.1,lncRNA,0.9986516319075401,0.7221978532802518,0.9999995228112847,0.7221978532802518,0.9069496693330256
ENSG00000224100,AP001630.1,lncRNA,0.9986476866565666,0.8312287417654047,0.9999999963528957,0.8312287417654047,0.9432921415916223
ENSG00000251620,STPG2-AS1,lncRNA,0.9986425486457209,0.8036079248840841,0.9999999977720168,0.8036079248840841,0.9340834904339407
ENSG00000256810,AC078925.1,lncRNA,0.9986328827837149,0.8154542668395415,0.9999999984849953,0.8154542668395415,0.9380290493694172
ENSG00000285873,AL445253.1,lncRNA,0.9986325959431648,0.8303468305968927,0.9999999994209646,0.8303468305968927,0.9429931419870073
ENSG00000286313,AL360178.1,lncRNA,0.9986321419747648,0.8661502729838108,0.9999999983142249,0.8661502729838108,0.9549274710909335
ENSG00000273149,AL138963.3,lncRNA,0.9986302010763887,0.7672352521804421,0.9999999982986336,0.7672352521804421,0.9219551505184881
ENSG00000228189,LINC02843,lncRNA,0.9986299475828633,0.8652274415721818,0.9999999993079279,0.8652274415721818,0.9546191294876576
ENSG00000270277,AC009948.1,lncRNA,0.9986293578190978,0.739844768165728,0.9999999992254579,0.739844768165728,0.9128247084034279
ENSG00000272115,AC233992.3,lncRNA,0.9986286033730363,0.7949386620665776,0.9999999965991336,0.7949386620665776,0.9311890873462492
ENSG00000249846,LINC02021,lncRNA,0.9986284094788387,0.7941390695008511,0.9999999978560183,0.7941390695008511,0.9309224922785694
ENSG00000257647,AC124312.2,lncRNA,0.9986273052507975,0.8067789324844457,0.9999999978859236,0.8067789324844457,0.9351354118737222
ENSG00000283994,AC092652.2,lncRNA,0.9986248318973495,0.8339111294458628,0.9999999995112259,0.8339111294458628,0.9441786536181459
ENSG00000272911,AC005696.3,lncRNA,0.9986244932750048,0.871375800277381,0.9999999983789939,0.871375800277381,0.9566667639771266
ENSG00000259690,AC107980.1,lncRNA,0.9986187033573843,0.7254995801947711,0.9999999993929939,0.7254995801947711,0.9080394276483831
ENSG00000226239,AL031658.1,lncRNA,0.9986168101386376,0.8523123748267296,0.9999999977259577,0.8523123748267296,0.950309727563775
ENSG00000261566,AC135776.2,lncRNA,0.998615630170791,0.8864775659428492,0.9999999952682191,0.8864775659428492,0.9616977304606199
ENSG00000226567,LINC00606,lncRNA,0.9986155442671151,0.8632141624373755,0.9999999982465306,0.8632141624373755,0.9539432349836737
ENSG00000260126,AC136431.1,lncRNA,0.9986100662455195,0.8633389070286409,0.9999999978164772,0.8633389070286409,0.9539829903635458
ENSG00000262691,AC040160.1,lncRNA,0.9986093656402337,0.7558847440557807,0.9999999997226592,0.7558847440557807,0.9181647031395578
ENSG00000241324,AC004930.1,lncRNA,0.9986045169677946,0.8451366493746898,0.9999999990891487,0.8451366493746898,0.9479137218105443
ENSG00000254002,AC012574.2,lncRNA,0.998604273735382,0.8236598202035449,0.9999999992608991,0.8236598202035449,0.9407546977332754
ENSG00000237798,AC010894.3,lncRNA,0.9986029825379937,0.7995469990408861,0.9999999967670892,0.7995469990408861,0.9327166594486563
ENSG00000256925,ADGRA1-AS1,lncRNA,0.9986023514549303,0.7465254208610781,0.9999999974381863,0.7465254208610781,0.9150425899180649
ENSG00000286536,AL591506.1,lncRNA,0.9985968318033243,0.7750309927201497,0.9999999981098128,0.7750309927201497,0.9245426075444289
ENSG00000251361,AC012625.1,lncRNA,0.9985965190675469,0.8325221345348812,0.9999999976481398,0.8325221345348812,0.9437062170835228
ENSG00000269694,AC005197.1,lncRNA,0.9985964574561967,0.7837264778510493,0.9999999997316796,0.7837264778510493,0.9274409783463086
ENSG00000260367,AC109460.1,lncRNA,0.998594018358606,0.7598160652340477,0.9999999991348839,0.7598160652340477,0.919470027575846
ENSG00000287277,AL392086.3,lncRNA,0.9985934749793499,0.7822262749109503,0.999999997700066,0.7822262749109503,0.9269399158634554
ENSG00000249484,LINC01470,lncRNA,0.9985925493844459,0.7412011991243903,0.9999999966789442,0.7412011991243903,0.9132645817292602
ENSG00000267421,AC005498.2,lncRNA,0.998584954828462,0.8349699637402838,0.9999999995052035,0.8349699637402838,0.9445183060246497
ENSG00000232912,RERE-AS1,lncRNA,0.9985836048822886,0.846937788222584,0.9999999979569618,0.846937788222584,0.9485071303539447
ENSG00000232197,AL596442.1,lncRNA,0.9985820960908335,0.8625353339365875,0.9999999935108344,0.8625353339365875,0.953705807846085
ENSG00000237937,LINC02702,lncRNA,0.9985798415750249,0.7925257724619156,0.9999999991208746,0.7925257724619156,0.9303685377192717
ENSG00000286740,AL353612.2,lncRNA,0.9985796641507627,0.800489505346168,0.9999999994613229,0.800489505346168,0.933023056319418
ENSG00000262188,LINC01978,lncRNA,0.9985792985896855,0.7894332500151876,0.9999999993586308,0.7894332500151876,0.9293375159878347
ENSG00000269365,AC120349.1,lncRNA,0.9985762032152428,0.7337486959947205,0.9999999978222226,0.7337486959947205,0.9107749656773952
ENSG00000230729,AL160270.1,lncRNA,0.9985678806565197,0.8728244877096673,0.9999999974662934,0.8728244877096673,0.9571307886108268
ENSG00000280434,AL031595.3,lncRNA,0.9985666066805235,0.8180325598322341,0.9999999971376923,0.8180325598322341,0.9388663878834832
ENSG00000272477,AC144521.1,lncRNA,0.9985658130711367,0.7035864677158518,0.9999999943164205,0.7035864677158518,0.9007174250344696
ENSG00000286323,AC004080.17,lncRNA,0.9985652354676806,0.8106851013310076,0.9999999984946601,0.8106851013310076,0.936416778431116
ENSG00000249550,LINC01234,lncRNA,0.9985640535671533,0.7954874066728262,0.999999999285199,0.7954874066728262,0.9313504865083928
ENSG00000272109,AC008906.2,lncRNA,0.9985634039434337,0.83496141694114,0.99999999953961,0.83496141694114,0.944508273474728
ENSG00000248165,AC110760.1,lncRNA,0.9985589832246718,0.8785631265616254,0.9999999978099886,0.8785631265616254,0.9590407025320954
ENSG00000261781,LINC01654,lncRNA,0.9985561695602483,0.8781234272858175,0.9999999964280981,0.8781234272858175,0.9588931977580546
ENSG00000285571,AL513548.4,lncRNA,0.998555187152347,0.8334908454350386,0.9999999962509747,0.8334908454350386,0.9440153429461201
ENSG00000275854,AC084824.4,lncRNA,0.9985536037338196,0.8160492384103418,0.999999998586931,0.8160492384103418,0.9382009469103642
ENSG00000214803,AC090921.1,lncRNA,0.9985514413366056,0.8326089543158782,0.9999999953860214,0.8326089543158782,0.9437201303461684
ENSG00000273456,AC064836.2,lncRNA,0.9985493858006889,0.626736005759796,0.9999999960782723,0.626736005759796,0.875095129212919
ENSG00000249378,LINC01060,lncRNA,0.9985482883098372,0.8338546936518478,0.9999999947930043,0.8338546936518478,0.9441343255848964
ENSG00000254049,NRG1-IT3,lncRNA,0.9985478157327434,0.7442125983741872,0.9999999994129389,0.7442125983741872,0.9142534711732898
ENSG00000259061,AL358292.1,lncRNA,0.9985458984983421,0.7937334367795464,0.99999999683993,0.7937334367795464,0.9307597773726061
ENSG00000267801,AC087289.5,lncRNA,0.9985442565547046,0.8138697474543684,0.9999999975087751,0.8138697474543684,0.9374713338392827
ENSG00000243799,PEX5L-AS1,lncRNA,0.9985431734730056,0.7324266452902325,0.9999999995142688,0.7324266452902325,0.910323272759169
ENSG00000268266,AC003005.2,lncRNA,0.9985418647678365,0.7278325485201842,0.9999999973380986,0.7278325485201842,0.9087914702087064
ENSG00000203258,AC013549.1,lncRNA,0.9985377564866,0.8036902133078843,0.9999999973119403,0.8036902133078843,0.9340759890354748
ENSG00000230100,AL606490.3,lncRNA,0.9985360209313839,0.854424106381814,0.9999999930604485,0.854424106381814,0.9509867067912156
ENSG00000261675,AL022313.4,lncRNA,0.9985346242524896,0.7195827202572439,0.999999999109406,0.7195827202572439,0.9060391145397132
ENSG00000272646,AC079766.1,lncRNA,0.9985335118171902,0.7480866833469311,0.9999999903183585,0.7480866833469311,0.9155400618274934
ENSG00000254366,AC062004.1,lncRNA,0.998532762827521,0.7977638287304512,0.9999999968957828,0.7977638287304512,0.9320988628179183
ENSG00000284672,AC109583.4,lncRNA,0.9985264856493591,0.6934469650939176,0.9999999989705838,0.6934469650939176,0.8973244832379534
ENSG00000228016,RAPGEF4-AS1,lncRNA,0.998523537105986,0.7819003120645946,0.9999999929378004,0.7819003120645946,0.9268079473694604
ENSG00000240033,AC069439.2,lncRNA,0.9985160567825297,0.7899768158894546,0.9999999978502376,0.7899768158894546,0.9294976235074074
ENSG00000231663,COA6-AS1,lncRNA,0.9985138964181324,0.8104928074760425,0.9999999985629234,0.8104928074760425,0.9363355674856995
ENSG00000251054,AC008883.2,lncRNA,0.9985138042032593,0.8338683727511392,0.999999999651367,0.8338683727511392,0.9441273922019219
ENSG00000274422,AC245060.5,lncRNA,0.9985073457938338,0.7999660560771562,0.9999999961546956,0.7999660560771562,0.932824466008562
ENSG00000246876,LINC02466,lncRNA,0.9985062721061193,0.8095943058446116,0.9999999992740662,0.8095943058446116,0.9360335257415991
ENSG00000253666,AP000424.1,lncRNA,0.9985039641416893,0.7566586848821992,0.9999999969680875,0.7566586848821992,0.918387548663992
ENSG00000266950,AC008752.1,lncRNA,0.9985038806638824,0.7285732892663165,0.9999999955583125,0.7285732892663165,0.9090257218295038
ENSG00000257400,AC023161.1,lncRNA,0.998503270883498,0.7745716291173136,0.9999999991118781,0.7745716291173136,0.9243582997042298
ENSG00000287479,AP001330.5,lncRNA,0.9984955367898246,0.7805265779374924,0.9999999955699729,0.7805265779374924,0.9263407034324299
ENSG00000229276,REV3L-IT1,lncRNA,0.9984940283259162,0.7800841716544166,0.9999999996609512,0.7800841716544166,0.9261927332137613
ENSG00000234264,DEPDC1-AS1,lncRNA,0.9984907160497232,0.7580190452429378,0.9999999993761148,0.7580190452429378,0.9188365868895919
ENSG00000282849,AL359834.1,lncRNA,0.9984897471531167,0.8599626068920672,0.9999999981656087,0.8599626068920672,0.9528174507369309
ENSG00000260476,AC104794.4,lncRNA,0.9984888599475031,0.8518542109954518,0.9999999990094319,0.8518542109954518,0.9501143566507956
ENSG00000265485,LINC01915,lncRNA,0.9984881702950776,0.7552513357675937,0.9999999984745589,0.7552513357675937,0.9179131681790768
ENSG00000258736,AL583722.2,lncRNA,0.998487373122793,0.8202100544749281,0.9999999975766961,0.8202100544749281,0.9395658083914724
ENSG00000254477,AP000640.1,lncRNA,0.9984872786928208,0.7970334771693853,0.9999999965718351,0.7970334771693853,0.931840250811347
ENSG00000271141,AC010680.4,lncRNA,0.9984850746558206,0.8413488578695595,0.9999999976159865,0.8413488578695595,0.9466113100471222
ENSG00000267277,AC024575.1,lncRNA,0.99848146096197,0.8116836849268737,0.9999999979105929,0.8116836849268737,0.9367217145998122
ENSG00000267712,LINC01539,lncRNA,0.9984790536326615,0.8705181526348073,0.999999999144767,0.8705181526348073,0.9563324018040786
ENSG00000238020,HTR3E-AS1,lncRNA,0.9984787677049852,0.7533840554446251,0.9999999947120312,0.7533840554446251,0.9172876059538805
ENSG00000248607,AC117422.1,lncRNA,0.9984772235266428,0.8023710944544682,0.9999999984663039,0.8023710944544682,0.9336161054824718
ENSG00000273413,AL136982.7,lncRNA,0.9984715655843299,0.8119703528636041,0.9999999992965125,0.8119703528636041,0.9368139725814822
ENSG00000253230,MIR124-1HG,lncRNA,0.9984706876849692,0.7876808462372237,0.9999999978777228,0.7876808462372237,0.9287171772666385
ENSG00000236119,AP000688.3,lncRNA,0.9984680123501711,0.7887852328137672,0.9999999994569166,0.7887852328137672,0.9290844148736183
ENSG00000250338,AC095057.2,lncRNA,0.9984659877742686,0.8191436430197963,0.9999999982235291,0.8191436430197963,0.9392032096725313
ENSG00000241202,ZIC4-AS1,lncRNA,0.9984616604684846,0.8161866831004667,0.9999999984369198,0.8161866831004667,0.938216114001957
ENSG00000240405,SAMMSON,lncRNA,0.9984579583293967,0.8078084801792709,0.9999999995206295,0.8078084801792709,0.9354221460097657
ENSG00000270002,AC022028.2,lncRNA,0.998457830914926,0.8239073605690505,0.999999998954196,0.8239073605690505,0.9407883968127241
ENSG00000255428,AP002008.3,lncRNA,0.9984574947638817,0.8083461999780387,0.9999999994799217,0.8083461999780387,0.9356012314072807
ENSG00000286816,AP005273.2,lncRNA,0.9984535717200113,0.7913131424600073,0.9999999995526458,0.7913131424600073,0.9299222379108881
ENSG00000286056,AC008055.2,lncRNA,0.9984529235195444,0.8367815144415197,0.9999999979997598,0.8367815144415197,0.9450781453202746
ENSG00000215808,LINC01139,lncRNA,0.998452064841893,0.7519222356487038,0.9999999978794117,0.7519222356487038,0.9167914327900029
ENSG00000227274,MYOCD-AS1,lncRNA,0.9984501571449365,0.8277993771830233,0.9999999976867283,0.8277993771830233,0.9420831773382293
ENSG00000214922,HLA-F-AS1,lncRNA,0.9984412426842122,0.8739053206439076,0.9999999936614192,0.8739053206439076,0.9574488523298464
ENSG00000261839,AL358933.1,lncRNA,0.998429409838589,0.8657039336566416,0.9999999983382332,0.8657039336566416,0.9547111139444878
ENSG00000282885,AL627171.2,lncRNA,0.9984281777214,0.6957063146300757,0.9999999979887572,0.6957063146300757,0.898044830113411
ENSG00000245954,LINC02273,lncRNA,0.9984220062818446,0.7738095061622362,0.9999999995002541,0.7738095061622362,0.9240771706481117
ENSG00000272234,AC008945.1,lncRNA,0.9984168852591865,0.7227720650473118,0.9999999909871444,0.7227720650473118,0.9070629804312142
ENSG00000254540,AC040936.1,lncRNA,0.9984151914872081,0.7244225963688322,0.9999999963933945,0.7244225963688322,0.9076125947498116
ENSG00000287066,AP000962.3,lncRNA,0.9984132402372431,0.7890425098798874,0.9999999996033282,0.7890425098798874,0.9291519165734862
ENSG00000235358,AC093151.2,lncRNA,0.9984122097230415,0.7519222356487038,0.9999999975983643,0.7519222356487038,0.9167781476567032
ENSG00000272990,AC084036.1,lncRNA,0.9984096961001454,0.7377575599626099,0.9999992052068725,0.7377575599626099,0.9120554870898759
ENSG00000249152,LNCPRESS2,lncRNA,0.9984078976885408,0.8523924763893235,0.999999998136427,0.8523924763893235,0.9502667907380972
ENSG00000226496,LINC00323,lncRNA,0.9984077363705494,0.7200991748034885,0.9999999967980914,0.7200991748034885,0.906168969324043
ENSG00000233978,LINC02590,lncRNA,0.998407051809864,0.8391993046223221,0.999999997442182,0.8391993046223221,0.9458687846247894
ENSG00000234055,AL158151.2,lncRNA,0.9983984824535551,0.8328606684357712,0.9999999981003689,0.8328606684357712,0.9437530496632318
ENSG00000258260,AC073896.5,lncRNA,0.9983972921552503,0.7293604481625586,0.9999999993147439,0.7293604481625586,0.9092525798775176
ENSG00000238217,LINC01877,lncRNA,0.9983944950275717,0.8360813363323931,0.9999999969943317,0.8360813363323931,0.9448252761180989
ENSG00000255002,LINC02324,lncRNA,0.9983887119742166,0.8364555824857498,0.9999999960577258,0.8364555824857498,0.9449480968392309
ENSG00000285128,AC092306.1,lncRNA,0.9983864485992612,0.8343286864601681,0.9999999922671805,0.8343286864601681,0.9442383757755367
ENSG00000254879,PTPRJ-AS1,lncRNA,0.9983679808659878,0.7839415698476719,0.9999999982418706,0.7839415698476719,0.9274365163185102
ENSG00000187229,AC100800.1,lncRNA,0.9983656714066924,0.7193629364647687,0.9999999905692046,0.7193629364647687,0.9059095328135552
ENSG00000287401,AC034139.1,lncRNA,0.9983634954550649,0.7860063485136456,0.9999999982687686,0.7860063485136456,0.9281232807458263
ENSG00000232520,GCSIR,lncRNA,0.9983578027878197,0.7956197933810553,0.9999999957905028,0.7956197933810553,0.9313258639864593
ENSG00000266389,AC002091.2,lncRNA,0.9983561902879757,0.7926997125454165,0.9999999991571032,0.7926997125454165,0.9303519673301651
ENSG00000257256,AC008147.1,lncRNA,0.9983515769223941,0.8043031229759452,0.9999999982805571,0.8043031229759452,0.9342182327262988
ENSG00000287948,AC084741.1,lncRNA,0.9983511286423956,0.718572189528052,0.9999999986705869,0.718572189528052,0.9056411056136783
ENSG00000224356,AL356966.1,lncRNA,0.9983474940564042,0.718572189528052,0.9999999986861996,0.718572189528052,0.9056398940902186
ENSG00000284902,AC074008.1,lncRNA,0.9983405444351856,0.8474766070742769,0.9999999980461393,0.8474766070742769,0.948605716518534
ENSG00000231964,AL731567.1,lncRNA,0.9983400499039757,0.7894470908676142,0.9999999983751854,0.7894470908676142,0.9292623797155918
ENSG00000273160,AL359962.2,lncRNA,0.9983377889822362,0.7982179981077135,0.9999999963137577,0.7982179981077135,0.9321852611345691
ENSG00000235741,LINC02784,lncRNA,0.9983327018626867,0.7414398998402834,0.9999999940012144,0.7414398998402834,0.9132575319013948
ENSG00000283457,AC087565.2,lncRNA,0.9983324372369928,0.6993616247928183,0.9999999989355652,0.6993616247928183,0.8992313536551254
ENSG00000260593,AC009097.2,lncRNA,0.9983312141476057,0.7972687363777441,0.9999999947920799,0.7972687363777441,0.9318666484391432
ENSG00000286722,AC009244.1,lncRNA,0.9983311428525965,0.7435147023025882,0.999999999370973,0.7435147023025882,0.9139486148420525
ENSG00000282759,AC026950.2,lncRNA,0.9983294637261553,0.7977718900441818,0.9999999989286754,0.7977718900441818,0.9320337842330041
ENSG00000236830,CBR3-AS1,lncRNA,0.9983264917449759,0.7116198735174519,0.9999999964015046,0.7116198735174519,0.9033154538879775
ENSG00000271914,AL139286.1,lncRNA,0.9983242554335773,0.807615606676506,0.999999995707892,0.807615606676506,0.9353132859393251
ENSG00000265739,AC104984.3,lncRNA,0.9983168174143655,0.8086995045098859,0.999999994686146,0.8086995045098859,0.9356721055367991
ENSG00000232537,AC092810.2,lncRNA,0.9983098880570522,0.7958777366042369,0.9999999995788409,0.7958777366042369,0.9313958747467099
ENSG00000261715,LINC01477,lncRNA,0.9983081345808351,0.8220385593288904,0.9999999960558117,0.8220385593288904,0.9401155633218456
ENSG00000225187,AC073283.1,lncRNA,0.9983048220107754,0.8044618459908698,0.9999999937038545,0.8044618459908698,0.9342555539018332
ENSG00000230573,LINC02639,lncRNA,0.9982998458987622,0.701066681976836,0.9999999957250807,0.701066681976836,0.8997888412002263
ENSG00000267107,PCAT19,lncRNA,0.9982939576814887,0.8094128324334346,0.9999999960509423,0.8094128324334346,0.9359022620552885
ENSG00000236176,LINC00353,lncRNA,0.9982824086782586,0.8592336743857911,0.9999999993326173,0.8592336743857911,0.952505360798889
ENSG00000287110,AC112484.5,lncRNA,0.9982753659510839,0.751158794543745,0.9999999994936621,0.751158794543745,0.9164780533294969
ENSG00000287302,AL133477.2,lncRNA,0.998273475284372,0.8415369609308146,0.9999999948633974,0.8415369609308146,0.9466034770261946
ENSG00000263220,AC015727.1,lncRNA,0.9982715419552891,0.7602103867828057,0.9999999990750837,0.7602103867828057,0.9194939759377262
ENSG00000225383,SFTA1P,lncRNA,0.9982711644889558,0.8210043405203732,0.9999999996936607,0.8210043405203732,0.9397585015676633
ENSG00000285698,AL049825.1,lncRNA,0.9982701831700115,0.8502382160175038,0.9999999942287057,0.8502382160175038,0.949502797805407
ENSG00000287030,AC107032.3,lncRNA,0.9982645941995383,0.8144576398940265,0.9999999977208801,0.8144576398940265,0.9375740772714817
ENSG00000287847,AC018678.1,lncRNA,0.9982642736025068,0.7771642570357056,0.9999999949557001,0.7771642570357056,0.9251428418646374
ENSG00000259011,AC016266.1,lncRNA,0.9982621965673791,0.8329457494686785,0.9999999944552792,0.8329457494686785,0.9437359801637789
